qid;docid;title;abstract
652d873a275fd4ba0504d141cf387c59;297033226;वर्तमान सामाजिक परिप्रेक्ष्य में सोशल मीडिया का युवाओं के मानसिक स्वास्थ्य पर प्रभाव;"वर्तमान समय में सोशल मीडिया का युवाओं के जीवन में महत्वपूर्ण स्थान बन चुका है, इसने युवाओं के सामाजिक एवं व्यक्तिगत जीवन के साथ-ही-साथ मानसिक स्वास्थ्य पर भी गहरा प्रभाव डाला है। इस शोध पत्र का मुख्य उद्देश्य “वर्तमान सामाजिक परिप्रेक्ष्य में सोशल मीडिया के उपयोग एवं युवाओं के मानसिक स्वास्थ्य के बीच के संबंधों को समझने का प्रयास करना है”। विशेष रूप से, यह शोध यह मूल्यांकन करता है कि “सोशल मीडिया पर अधिक समय बिताने से युवाओं में मानसिक स्वास्थ्य समस्याएँ”, जैसेकि ‘चिंता’, ‘तनाव’, ‘अवसाद’ एवं आत्म-छवि की समस्याएँ कैसे उत्पन्न होती हैं। वास्तव में “सोशल मीडिया का अत्यधिक उपयोग युवाओं के मानसिक स्वास्थ्य पर नकारात्मक प्रभाव डालता है” । सोशल मीडिया पर अधिक समय बिताने से युवाओं के मानसिक तनाव एवं चिंता के स्तर में वृद्धि होती है; साथ-ही, सोशल मीडिया पर असल जीवन के मुकाबले आदर्श एवं अवास्तविक छवियाँ देखकर युवाओं की आत्म-छवि तथा आत्मविश्वास में कमी आती है। इस अध्ययन के माध्यम से यह निष्कर्ष निकलता है कि “सोशल मीडिया के प्रभाव को संतुलित एवं विवेकपूर्ण तरीके से उपयोग करना चाहिए, जिससे कि इसके नकारात्मक प्रभावों को कम किया जा सके”। इस शोध पत्र को विषयवस्तु विश्लेषण शोध विधि के माध्यम से तैयार किया गया है।वर्तमान समय में सोशल मीडिया का युवाओं के जीवन में महत्वपूर्ण स्थान बन चुका है, इसने युवाओं के सामाजिक एवं व्यक्तिगत जीवन के साथ-ही-साथ मानसिक स्वास्थ्य पर भी गहरा प्रभाव डाला है। इस शोध पत्र का मुख्य उद्देश्य “वर्तमान सामाजिक परिप्रेक्ष्य में सोशल मीडिया के उपयोग एवं युवाओं के मानसिक स्वास्थ्य के बीच के संबंधों को समझने का प्रयास करना है”। विशेष रूप से, यह शोध यह मूल्यांकन करता है कि “सोशल मीडिया पर अधिक समय बिताने से युवाओं में मानसिक स्वास्थ्य समस्याएँ”, जैसेकि ‘चिंता’, ‘तनाव’, ‘अवसाद’ एवं आत्म-छवि की समस्याएँ कैसे उत्पन्न होती हैं। वास्तव में “सोशल मीडिया का अत्यधिक उपयोग युवाओं के मानसिक स्वास्थ्य पर नकारात्मक प्रभाव डालता है” । सोशल मीडिया पर अधिक समय बिताने से युवाओं के मानसिक तनाव एवं चिंता के स्तर में वृद्धि होती है; साथ-ही, सोशल मीडिया पर असल जीवन के मुकाबले आदर्श एवं अवास्तविक छवियाँ देखकर युवाओं की आत्म-छवि तथा आत्मविश्वास में कमी आती है। इस अध्ययन के माध्यम से यह निष्कर्ष निकलता है कि “सोशल मीडिया के प्रभाव को संतुलित एवं विवेकपूर्ण तरीके से उपयोग करना चाहिए, जिससे कि इसके नकारात्मक प्रभावों को कम किया जा सके”। इस शोध पत्र को विषयवस्तु विश्लेषण शोध विधि के माध्यम से तैयार किया गया है"
6d1f50ca1928f230f5e90b7573fedc85;107281290;La relación entre el rendimiento universitario y la privación de sueño;Sleep deprivation is the condition of insufficient sleep, which can be chronic or acute. The effect of sleep deprivation on academic performance was investigated by applying a survey. Specifically, it was investigated: how does not sleep affect college performance. To achieve this, the parts of the brain that are related to sleep and describe the consequences caused by lack of sleep were also identified. In addition, the sleep pattern in university individuals is analyzed. Within the results, the veracity of the proposed hypothesis was evaluated, that the more rest time the students have, the better the results in their studies. However, the results of the research showed that students who sleep less time still manage to maintain acceptable results. The performance of most college students is not greatly affected by sleep deprivation, but it is better to have good sleep habits to avoid diseases that they may acquire in the future.La privación de sueño es la condición de insuficiencia de sueño, pudiendo ser crónica o aguda. Se investigó el efecto de la privación del sueño en el desempeño académico, mediante la aplicación de una encuesta. Específicamente, se investigó: cómo afecta el no dormir al rendimiento universitario. Para lograr esto, también se identificaron las partes del cerebro que se relacionan al sueño y describen las consecuencias causadas por la falta de sueño. Además, se analiza el patrón de sueño en los individuos universitarios. Dentro de los resultados se evaluó la veracidad de la hipótesis propuesta, que entre más tiempo de descanso tienen los estudiantes, mejores son los resultados en sus estudios. Sin embargo, los resultados de la investigación arrojaron que los estudiantes que duermen menos tiempo de igual manera consiguen mantener resultados aceptables. El rendimiento de la mayoría de los estudiantes universitarios no se ve alterado de gran manera por la privación de sueño, pero es mejor tener buenos hábitos de sueño, para poder evitar enfermedades que pueden adquirir en un futuro
70a7a4c11f729b8ced811befa82aa2b7;295846592;Analysis of the expression of microRNA-34c and BCL-2 gene related to apoptosis in the cerebellum of rats submitted to focal cerebral ischemia associated or not with a physical exercise model;Introdução: O acidente vascular cerebral (AVC) é um grande problema de saúde pública e é considerado uma das principais causas de morte e incapacidade em todo mundo, que, se não tratada, pode resultar em lesão neuronal. Além disso, ocorrem processos apoptóticos distantes do foco isquêmico, como exemplo, no cerebelo. Por conta da incapacidade causada pelo AVC no indivíduo, a reabilitação é necessária para evitar maiores prejuízos à saúde do paciente. Portanto, a utilização de exercício físico pode ser uma alternativa para esse problema, envolvendo exercícios passivos ou ativos, de resistência progressiva, de solo de equilíbrio e postural. Como o exercício físico tem ação sistêmica, pode influenciar na expressão de biomarcadores, como exemplo, os microRNAs, que são pequenas moléculas de RNA não codificantes que atuam na transcrição e pós-transcrição para regulação da expressão gênica. Objetivo: avaliar por PCR em tempo real o perfil de expressão do microRNA-34c e do gene BCL-2 relacionados à apoptose no tecido cerebelar, após indução experimental de isquemia cerebral focal temporária, associado ou não a um modelo de realização de exercício físico pré-isquêmico. Material e Métodos: Foram utilizados 22 animais, subdivididos em 4 grupos experimentais: grupo controle, grupo exercício físico, grupo isquêmico, grupo isquêmico + exercício físico. As amostras do tecido cerebelar foram coletadas para a análise da apoptose a partir da expressão do microRNA-34c e do gene BCL-2, pela metodologia de PCR em tempo real. Resultado e conclusão: observamos diferença significativa na expressão do gene BCL-2 no grupo controle em relação aos grupos: exercício físico, isquêmico e exercício físico+ isquêmico. Também foi observado diferença significativa quando comparado a expressão entre MicroRNA-34c e BCL-2, no grupo exercício físico e no grupo exercício físico + isquêmico. Não observamos diferença significativa na expressão do microRNA-34c.Introduction: Cerebrovascular accident (CVA) is a major public health problem and is considered one of the leading causes of death and disability worldwide, which, if left untreated, can result in neuronal damage. In addition, apoptotic processes occur far from the ischemic focus, such as in the cerebellum. Due to the disability caused by the stroke in the individual, rehabilitation is necessary to avoid further damage to the patient\'s health. Therefore, the use of physical exercise can be an alternative to this problem, involving passive or active exercises, progressive resistance, balance and postural exercises. As physical exercise has a systemic action, it can influence the expression of biomarkers, such as microRNAs, which are small non-coding RNA molecules that act in transcription and post-transcription to regulate gene expression. Objective: To evaluate the expression profile of microRNA-34c and BCL-2 gene related to apoptosis in cerebellar tissue after experimental induction of temporary focal cerebral ischemia, associated or not with a model of pre-ischemic physical exercise. Material and Methods: A total of 22 animals were used, subdivided into 4 experimental groups: control group, physical exercise group, ischemic group, ischemic group + physical exercise. Cerebellar tissue samples were collected for the analysis of apoptosis from the expression of microRNA-34c and the BCL-2 gene, using the real-time PCR methodology. Result and conclusion: we observed a significant difference in the expression of the BCL-2 gene in the control group in relation to the groups: physical exercise, ischemic and physical exercise+ ischemic. A significant difference was also observed when comparing the expression between MicroRNA-34c and BCL-2 in the physical exercise group and in the physical exercise + ischemic group. We did not observe a significant difference in the expression of microRNA-34c
70a7a4c11f729b8ced811befa82aa2b7;297950374;Effects of a physical exercise program on physical fitness, stress, anxiety, and quality of life on adolescents with Cerebral Palsy;"Tese de Doutoramento em Ciências do Desporto apresentada à Faculdade de Ciências do Desporto e Educação FísicaThis doctoral thesis aimed to contribute to the development of knowledge associated with an intervention program with physical exercise aimed at adolescents with cerebral palsy, as well as to the production of evidence regarding its effects on physical fitness, depression, stress, anxiety, and quality of life. An extensive literature review was initially carried out with two objectives: first, to identify existing studies on the subject and evaluate their methodological quality; second, to determine the barriers to the practice of physical activity in adolescents with cerebral palsy. After the literature review, an intervention with physical exercises was proposed for the target population. The proposed program was a series of cases, with 15 adolescents with cerebral palsy, classified by the Gross Motor Function Classification System (GMFCS), as I to III, submitted to a physical exercise program in person and online - live, twice a week, for three months, with physical fitness, depression, stress, anxiety and quality of life as outcome measures. The integrative synthesis of the results and discussions of the literature review allowed us to: i) characterize the methodological quality of systematic reviews and meta-analyses on the subject as highly diversified; ii) summarize, based on the International Classification of Functioning, Disability and Health (ICF), the barriers to the practice of physical activity, in the opinion of adolescents with cerebral palsy themselves, and evaluate the methodological quality of qualitative studies on the subject; iii) develop an intervention project with mixed physical exercise, alternating face-to-face and online activities, live, based on aerobic, strength and flexibility exercises, with a frequency of two weekly sessions of 45 minutes each, lasting 12 weeks and moderate to vigorous intensity and immediately after implementing it. The results of the program demonstrated that adolescents exposed to the program show gains in physical fitness and changes in the negative emotional state of depression, stress, and anxiety. Given the positive effects produced by the program, we hypothesize that its design seems to meet the demands of adolescents with cerebral palsy. KEYWORDS: Cerebral palsy, rehabilitation, exercise, physical activity, well-beingA presente tese de doutoramento pretendeu contribuir para o desenvolvimento do conhecimento associado a um programa de intervenção com exercício físico dirigido a adolescentes com paralisia cerebral, bem como para a produção de evidências quanto aos seus efeitos no nível da aptidão física, depressão, estresse, ansiedade e qualidade de vida. Foi realizada inicialmente uma ampla revisão da literatura, com dois objetivos: primeiro identificar os estudos existentes sobre o tema e avaliar a qualidade metodológica desses; segundo identificar as barreiras para a prática de atividade física em adolescentes com paralisia cerebral. Após a revisão da literatura, foi proposta uma intervenção com exercícios físicos na população alvo. O programa proposto foi uma série de casos, com 15 adolescentes com paralisia cerebral, classificados pelo Sistema de Classificação de Função Motora Grossa (GMFCS), como I a III, submetidos a um programa de exercício físico presencial e online - ao vivo, duas vezes na semana, por 3 meses, tendo como medidas de desfecho a aptidão física, depressão, estresse, ansiedade e qualidade de vida. A síntese integrativa dos resultados e discussões da revisão da literatura nos permitiu: i) caracterizar a qualidade metodológica das revisões sistemáticas e meta-análises sobre o tema como altamente diversificadas; ii) sintetizar, baseados na Classificação Internacional de Funcionalidade, Incapacidade e Saúde (CIF), as barreiras para a prática de atividade física, na opinião dos próprios adolescentes com paralisia cerebral e avaliar a qualidade metodológica dos estudos qualitativos sobre o assunto;  iii) elaborar um projeto de intervenção com exercício físico misto, alternando atividade presencial e online, ao vivo, a partir de exercícios de trabalho aeróbio, força e flexibilidade, com frequência de duas sessões semanais de 45 minutos cada, duração de 12 semanas e intensidade moderada a vigorosa e logo após implementá-lo. Os resultados do programa demonstraram que adolescentes expostos ao programa apresentam ganhos na aptidão física e mudança no estado emocional negativo de depressão, estresse e ansiedade. Diante dos efeitos positivos produzidos pelo programa, hipotetizamos que o seu desenho parece atender as demandas de adolescentes com paralisia cerebral.PALAVRAS-CHAVES: Paralisia cerebral, reabilitação, exercício, atividade física, bem estar"
70a7a4c11f729b8ced811befa82aa2b7;300357651;Digitalization of Proprioception for Enhancing Education and Support in Rehabilitation;"Society 5.0 は、医療や介護分野にも大きな変革をもたらすことが期待されている。特にリハビリテーションにおいては、従来の対面型治療及び教育に加え、ウェアラプルデバイスや人工知能、拡張現実技術を活用により、生体情報の取得や解析が高度化し、物理的制約を超えた柔軟で安全な支援環境が整いつつある。
リハビリテーションは、身体の適切な機能水準の回復を目指し、小児から高齢者までの広範な対象に対して医療、予防、健康増進、スポーツ、地域活動など多領域で展開されている。その実践において、感覚的な技能、特に関節や筋肉、腱周囲の受容器から得られる固有感覚は、身体の姿勢、運動、力加減などの調整に不可欠であり、日常生活動作の遂行や身体活動の質に深く関与している。これは、患者支援のみならず、理学療法士、作業療法士、言語聴覚士などの職種における技術習得や教育支援においても重要な指標となる。
しかし、リハビリテーション分野においてリアルタイムでの固有感覚のデジタル化、コンピュータヘの固有感覚情報の入力、国有感覚情報の可視化および分析、さらにはVirtualReality空間内への展開によるリハビリテーションの実戦的な展開は未だ限定的である。そのため、固有感覚のデジタル化と分析手法の確立は、現代のリハビリテーション教育における重要な課題の一つとして挙げられている。
本論文では、体表に装着した筋変位センサを用いて固有感覚情報を取得し、そのデジタル化手法、ならびにコンピュータヘの情報入力、可視化および分析手法の構築を目的とする。さらに、取得した固有感覚の時系列データを機械学習で分類し、技術レベルの客観的指標構築を目指す。また、熟練者の教示データを基にした初学者への学習支援アプリケーションの開発を目指す。加えて、これらの固有感覚のデジタル化手法と分析手法を、Virtual Reality空間において固有感覚情報を入力および提示技術を開発し、没入的な体験を提供することで、技能教育への応用可能性を探る。さらに応用として言語聴覚士教育における囃下練習支援やスポーツ領域を含めた他分野にも応用し、リハビリテーション職種横断的な教育支援基盤の実現可能性を示す。
本論文の成果として、リハビリテーションに関連する固有感覚情報のデジタル化や分析の体系化により、質の高い技術指導および技術伝承にも寄与する教育的支援手法の提案が可能となる。今後は、患者を含む多様な対象や分野において固有感覚情報の収集を進め、アルゴリズムの比較検証、推定手法の確立、ならびにデータベースの構築を図る。また、Virtual Reality空間内でリアルタイム性の高い固有感覚の入出力技術を開発し、場所や時間に依存しない個別性の高いリハビリテーションプログラムの提供を目指す。博士（工学）http://purl.org/coar/resource_type/c_db06琉球大学University of the Ryukyu"
70a7a4c11f729b8ced811befa82aa2b7;302057487;Desarrollo e implementación de tecnologías para telerehabilitación física en América Latina: una revisión sistemática de literatura, programas y proyectos;"Telerehabilitation has arised by the inclusion of emerging technologies for capturing, transmitting, analyzing and visualizing movement patterns associated to musculoskeletal disorders. This therapeutic strategy enables to carry out diagnosis processes and provide rehabilitation treatments. This paper presents a systematic review of the current development and implementation of telerehabilitation technologies in Latin America. The main goal is to explore the scientific literature and dissemination sources to establish if such technologies have been introduced in this region. Likewise, this work highlights existing prototypes or systems that are to being used or that are still under development. A systematic search strategy was conducted by two different searches: the first one involves a rigorous literature search from the most relevant scientific digital repositories; the second one included telerehabilitation projects and programs retrieved by an advanced Google search. A total of 53 documents from six countries (Colombia, Brazil, Mexico, Ecuador, Chile and Argentina) were found. Most of them were focused on academic and research initiatives to develop in-home telerehabilitation technologies for pediatric and elderly populations affected by motor and functional impairment, cerebral palsy, neurocognitive disorders and stroke. The analysis of the findings revealed the need for a comprehensive approach that integrates health care and the social system to increase the current availability of telerehabilitation initiatives in Latin America.La telerehabilitation ha surgido debido a la inclusión de tecnologías emergentes para la captura, transmisión, análisis y visualización de patrones de movimiento asociados a pacientes con trastornos músculo-esqueléticos. Esta estrategia permite llevar a cabo procesos de diagnóstico y tratamientos de rehabilitación a distancia. Este artículo presenta una revisión sistemática del desarrollo e implementación actual de las tecnologías de telerehabilitación en la región latinoamericana. El objetivo principal es explorar, a partir de la literatura científica reportada y fuentes divulgativas, si las tecnologías de telerehabilitación han logrado ser introducidas en esta región. Asimismo, este trabajo revela los prototipos actuales o sistemas que están en desarrollo o que ya están siendo usados. Se llevó a cabo una revisión sistemática, mediante dos búsquedas diferentes. La primera implicó una búsqueda bibliográfica rigurosa en los repositorios digitales científicos más relevantes en el área y la segunda incluyó proyectos y programas de telerehabilitación implementados en la región, encontrados a partir de una búsqueda avanzada en Google. Se encontró un total de 53 documentos de seis países (Colombia, Brasil, México, Ecuador, Chile y Argentina); la mayoría de ellos estaban enfocados en iniciativas académicas y de investigación para el desarrollo de prototipos tecnológicos para telerehabilitación de pacientes pediátricos y adultos mayores, afectados por deficiencias motoras o funcionales, parálisis cerebral, enfermedades neurocognitivas y accidente cerebrovascular. El análisis de estos documentos reveló la necesidad de un extenso enfoque integrado de salud y sistema social para aumentar la disponibilidad actual de iniciativas de telerehabilitación en la región latinoamericana"
70a7a4c11f729b8ced811befa82aa2b7;305658750;Recursos tecnológicos y digitales como soporte para la rehabilitación basada en evidencia;Las Jornadas Académicas de Salud 2025 promueven la actualización de los profesionales de la salud de diversas especialidades, enfatizando la atención interprofesional centrada en el paciente
70a7a4c11f729b8ced811befa82aa2b7;81792389;Aplicación de realidad virtual para la rehabilitación;"La Implementació de tecnologies digitals com la realitat virtual en el camp de la medicina ha augmentat
considerablement en els últims anys, tot i això, aquesta implementació és un tema que està en fase de
desenvolupament. A través aquest projecte busquem l’oportunitat de contribuir en aquest camp
d’investigació mitjançant el desenvolupament d’una aplicació mèdica per a tractaments de
rehabilitació.
El propòsit d’aquesta aplicació és que pugui ser utilitzada per a la rehabilitació motriu de persones que
han patit un Ictus. Degut a que la rehabilitació abasta un aspecte molt ampli, vam decidir centrar-nos
en la rehabilitació de l’equilibri, ja que és una de las afectacions més comunes en aquests pacients i una
de les que més impacte tenen en la seva vida quotidiana.
El treball s’enfoca a treballar aquest tipus de rehabilitació a partir d’un joc on l’objectiu és recollir la
major quantitat de monedes mentre s’esquiven els diferents obstacles inclinant el cos lateralment. Tot
això a partir d’una interfície immersiva i entretinguda per a que el pacient aconsegueixi rehabilitar-se
sense ser conscient i així , no només poder canviar el concepte de rehabilitació a una activitat més
entretinguda , sinó també facilitar el treball dels fisioterapeutes ja que podran veure els progressos del
pacient de forma quantitativa.
Per tal de poder dur a terme aquest treball s’ha utilitzat la plataforma de creació d’aplicacions
computacionals Unity3D, on es realitza tota la programació de l’entorn virtual, un sensor de captura de
moviment Kinect amb el qual s’extreu valors d'interès del cos durant la realització de la teràpia, unes
ulleres de realitat virtual (HTC Vive) i el software phpMyAdmin per a la creació de bases de dades.
Per poder avaluar la funcionalitat de l’aplicació s’han realitzat proves amb 22 persones (sense tenir
discapacitat motriu) formades per un rang d’edat d’entre 20 y 72 anys, gràcies a aquestes proves s’ha
pogut evidenciar y analitzar les dades capturades en cada sessió de rehabilitació i veure si els factors
com l’edat influeixen a l’hora de realitzar teràpies en un entorn virtual.La implementación de tecnologías digitales como la realidad virtual en el campo de la medicina ha
venido en aumento en los últimos años, sin embargo, esta implementación es un tema que aún se
encuentra en desarrollo. A través de este proyecto vemos la oportunidad de contribuir en este campo
mediante la continuación del desarrollo de una aplicación médica para tratamientos de rehabilitación.
El propósito de esta aplicación es que pueda ser utilizada para la rehabilitación motriz de personas que
han sufrido la enfermedad de Ictus. Debido a que el tema de rehabilitación abarca un espectro muy
amplio, decidimos centrarnos en la rehabilitación del equilibrio, ya que es una de las afectaciones más
comunes en estos pacientes y una de las que más impacto tienen en su vida cotidiana.
El trabajo se enfoca a trabajar este tipo de rehabilitación por medio de un juego donde el objetivo es
recoger la mayor cantidad de monedas mientras se esquivan los diferentes obstáculos, realizando
inclinaciones laterales. Todo esto por medio de una interfaz inmersiva y entretenida para que el
paciente logre rehabilitar en un entorno lúdico que favorezca la motivación a realizar la terapia y así no
solo poder cambiar el concepto de rehabilitación favorablemente, sino también facilitar el trabajo de
los fisioterapeutas, ya que estos podrán ver el progreso de su paciente de forma cuantitativa.
Para poder llevar a cabo este trabajo se ha utilizado la plataforma de creación de aplicaciones
computacionales Unity3D, en donde se realizó toda la programación para el entorno virtual, un sensor
de captura del movimiento Kinect con el cual logramos extraer valores de interés del cuerpo durante la
realización de la terapia, unas gafas de realidad virtual (HTC Vive) y el software phpMyAdmin para la
creación de bases de datos.
Para poder evaluar la funcionalidad de la aplicación se realizaron pruebas con 22 personas (sin
discapacidad motriz) que se encuentran en un rango de edades entre los 20 y los 72 años, gracias a
estas pruebas se pudo evidenciar y analizar los datos capturados en cada sesión de rehabilitación y ver
si factores como la edad influyen a la hora de realizar terapias en un entorno virtual.The current application of digital technologies such as virtual reality in fields for medical purposes has
been increasing in the last years. Nevertheless, this implementation is yet to be developed. This project
seeks to continue and contribute to the development of this field through an application to treat and
attend the rehabilitation in the most practical way.
The purpose of this application is to be able to be used for the motor rehabilitation of people who have
suffered from a stroke. Because rehabilitation covers a wide spectrum of exercises and practices, this
project is focused on the recovery of equilibrium and balance due to its commonness and the dilemmas
it brings against their everyday life.
This project focuses its efforts in reinstating the patients through a game where the goal is to recollect
the most coins while evading and dodging different obstacles leaning the body sideways. All of this over
an immersive and enjoyable interface therefore the patient accomplishes his/her target without
realizing while being in a lucrative environment that motivates and upraise the patients’ moral. This
way not only changes the concept of rehabilitation to something entertaining and lively but also
facilitates the work of the physiotherapists when it comes to evaluate the progress of their patients
with a more quantitative and analytical result.
To be able to carry out this project we used the platform Unity3D to create computational applications
and programming of all the virtual environment, a Kinect sensor to capture the movement and extract
the values of interest while being rehabilitated, a set of virtual reality goggles (HTC Vive) and the
software phpMyAdmin to create the database.
To be able to evaluate the functionality of the application a test with 22 people was conducted. These
people did not have any type of incapacity or disability and represented a small group from age 20 to
72 years. Thanks to this test it was possible to analyze the collected data and study the impact age has
(amongst other impacts) while doing a rehabilitation therapy in a virtual environment"
781ce9d684cf75f39303e94af5013c41;292109450;Deteksi Website Phishing Menggunakan Teknik Machine Learning;Phishing merupakan teknik penipuan yang memanfaatkan penyamaran sebagai entitas tepercaya untuk mencuri data sensitif. Metode deteksi berbasis machine learning, seperti XGBoost, Random Forest, dan Decision Tree, efektif dalam mengenali pola website phishing. Hasil penelitian menunjukkan bahwa XGBoost dengan hyperparameter tuning memberikan akurasi tertinggi, yaitu 96%. Model ini kemudian diimplementasikan dalam web service menggunakan Flask atau FastAPI, sehingga pengguna dapat memeriksa URL secara real-time. Sistem juga dilengkapi mekanisme ekstraksi fitur, termasuk analisis URL, domain age, dan konten halaman, serta pelabelan otomatis untuk memudahkan pelatihan ulang model. Selain itu, integrasi dengan bot Telegram memperluas aksesibilitas, karena pengguna dapat melakukan deteksi phishing kapan saja melalui pesan instan tanpa batasan lokasi atau perangkat
8563a9d294a5cbb4e837f30028ce6a6d;301554860;Energías Renovables: sostenibilidad para todos;Poco más de 20 años después de la declaraciónde Río de Janeiro, realizada por las Naciones Unidas,conocida como Agenda 21, varios de los preceptosy objetivos planteados siguen siendo una quimera.El hecho de que miles de millones de personas hoyen día carezcan de acceso a la electricidad y siganutilizando el fuego para preparar los alimentos esalarmante. Peor aún, esta situación cambiará muypoco en los próximos años. Las fuentes de energíano renovables no representan una solución adecuadapara los países en desarrollo, donde la mayoría de lagente vive sin acceso a la energía. El uso de energíarenovable en los países en desarrollo tiene un granpotencial para cambiar ciertas variables, como lapobreza y el hambre, el acceso a la educación, ladesigualdad de género, la mortalidad infantil, la saludmaterna y la morbilidad de la población
